"block","plot","com","pool","uind","fdiv","light","sp","div","h.slope"
"B1","B1.Zb04","sm","Z","B1.Zb04|i-04","D1","s","sm",1,4.18872549019608
"B1","B1.Zb04","sm","Z","B1.Zb04|i-05","D1","s","sm",1,6.0906862745098
"B1","B1.Zb04","sm","Z","B1.Zb04|i-06","D1","s","sm",1,8.08700980392156
"B1","B1.Zb04","sm","Z","B1.Zb04|i-07","D1","s","sm",1,3.19117647058824
"B1","B1.Zb04","sm","Z","B1.Zb04|i-08","D1","s","sm",1,4.95833333333334
"B1","B1.Zb04","sm","Z","B1.Zb04|i-09","D1","s","sm",1,4.75980392156863
"B1","B1.Zb04","sm","Z","B1.Zb04|i-10","D1","s","sm",1,4.93872549019608
"B1","B1.Zb04","sm","Z","B1.Zb04|i-11","D1","s","sm",1,3.61519607843137
"B1","B1.Zb04","sm","Z","B1.Zb04|i-12","D1","s","sm",1,6.49264705882353
"B1","B1.Zb04","sm","Z","B1.Zb04|i-13","D1","s","sm",1,7.29411764705882
"B1","B1.Zb04","sm","Z","B1.Zb04|i-14","D1","s","sm",1,4.98039215686275
"B1","B1.Zb04","sm","Z","B1.Zb04|i-15","D1","s","sm",1,3.88970588235294
"B1","B1.Zb04","sm","Z","B1.Zb04|i-16","D1","s","sm",1,5.13970588235294
"B2","B2.Zb04","sm","Z","B2.Zb04|i-01","D1","s","sm",1,8.74019607843137
"B2","B2.Zb04","sm","Z","B2.Zb04|i-02","D1","s","sm",1,5.77941176470588
"B2","B2.Zb04","sm","Z","B2.Zb04|i-03","D1","s","sm",1,-1.60999999999999
"B2","B2.Zb04","sm","Z","B2.Zb04|i-04","D1","s","sm",1,6.70588235294118
"B2","B2.Zb04","sm","Z","B2.Zb04|i-05","D1","s","sm",1,9.16911764705882
"B2","B2.Zb04","sm","Z","B2.Zb04|i-06","D1","s","sm",1,4.89460784313725
"B2","B2.Zb04","sm","Z","B2.Zb04|i-07","D1","s","sm",1,9.38970588235294
"B2","B2.Zb04","sm","Z","B2.Zb04|i-08","D1","s","sm",1,7.43382352941176
"B2","B2.Zb04","sm","Z","B2.Zb04|i-09","D1","s","sm",1,6.31004901960784
"B2","B2.Zb04","sm","Z","B2.Zb04|i-10","D1","s","sm",1,5.99509803921569
"B2","B2.Zb04","sm","Z","B2.Zb04|i-11","D1","s","sm",1,5.03431372549019
"B2","B2.Zb04","sm","Z","B2.Zb04|i-12","D1","s","sm",1,8.54411764705883
"B2","B2.Zb04","sm","Z","B2.Zb04|i-13","D1","s","sm",1,8.44362745098039
"B2","B2.Zb04","sm","Z","B2.Zb04|i-14","D1","s","sm",1,5.89705882352941
"B2","B2.Zb04","sm","Z","B2.Zb04|i-15","D1","s","sm",1,9.49509803921569
"B2","B2.Zb04","sm","Z","B2.Zb04|i-16","D1","s","sm",1,8.61151960784314
"B3","B3.Zb04","sm","Z","B3.Zb04|i-01","D1","s","sm",1,7.76838235294117
"B3","B3.Zb04","sm","Z","B3.Zb04|i-02","D1","s","sm",1,7.46936274509804
"B3","B3.Zb04","sm","Z","B3.Zb04|i-03","D1","s","sm",1,9.50245098039216
"B3","B3.Zb04","sm","Z","B3.Zb04|i-04","D1","s","sm",1,1.56127450980392
"B3","B3.Zb04","sm","Z","B3.Zb04|i-05","D1","s","sm",1,6.08333333333333
"B3","B3.Zb04","sm","Z","B3.Zb04|i-06","D1","s","sm",1,0.895833333333333
"B3","B3.Zb04","sm","Z","B3.Zb04|i-07","D1","s","sm",1,3.64705882352941
"B3","B3.Zb04","sm","Z","B3.Zb04|i-08","D1","s","sm",1,9.14460784313725
"B3","B3.Zb04","sm","Z","B3.Zb04|i-09","D1","s","sm",1,8.06127450980392
"B3","B3.Zb04","sm","Z","B3.Zb04|i-10","D1","s","sm",1,4.54411764705882
"B3","B3.Zb04","sm","Z","B3.Zb04|i-11","D1","s","sm",1,3.92401960784314
"B3","B3.Zb04","sm","Z","B3.Zb04|i-12","D1","s","sm",1,7.87622549019608
"B3","B3.Zb04","sm","Z","B3.Zb04|i-13","D1","s","sm",1,11.218137254902
"B3","B3.Zb04","sm","Z","B3.Zb04|i-14","D1","s","sm",1,6.79656862745098
"B3","B3.Zb04","sm","Z","B3.Zb04|i-15","D1","s","sm",1,8.94607843137255
"B3","B3.Zb04","sm","Z","B3.Zb04|i-16","D1","s","sm",1,4.54411764705883
"B4","B4.Zb04","sm","Z","B4.Zb04|i-01","D1","s","sm",1,5.21098901098901
"B4","B4.Zb04","sm","Z","B4.Zb04|i-02","D1","s","sm",1,10.8285714285714
"B4","B4.Zb04","sm","Z","B4.Zb04|i-03","D1","s","sm",1,5.18461538461538
"B4","B4.Zb04","sm","Z","B4.Zb04|i-04","D1","s","sm",1,7.49340659340659
"B4","B4.Zb04","sm","Z","B4.Zb04|i-05","D1","s","sm",1,6.84615384615384
"B4","B4.Zb04","sm","Z","B4.Zb04|i-06","D1","s","sm",1,3.53846153846154
"B4","B4.Zb04","sm","Z","B4.Zb04|i-07","D1","s","sm",1,7.1120879120879
"B4","B4.Zb04","sm","Z","B4.Zb04|i-08","D1","s","sm",1,8.01868131868132
"B4","B4.Zb04","sm","Z","B4.Zb04|i-09","D1","s","sm",1,6.11428571428571
"B4","B4.Zb04","sm","Z","B4.Zb04|i-10","D1","s","sm",1,5.92527472527472
"B4","B4.Zb04","sm","Z","B4.Zb04|i-11","D1","s","sm",1,3.25824175824176
"B4","B4.Zb04","sm","Z","B4.Zb04|i-12","D1","s","sm",1,4.37362637362637
"B4","B4.Zb04","sm","Z","B4.Zb04|i-13","D1","s","sm",1,8.32307692307692
"B4","B4.Zb04","sm","Z","B4.Zb04|i-14","D1","s","sm",1,5.22307692307692
"B4","B4.Zb04","sm","Z","B4.Zb04|i-15","D1","s","sm",1,3.1978021978022
"B4","B4.Zb04","sm","Z","B4.Zb04|i-16","D1","s","sm",1,11.5912087912088
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-02","D2","s","sm",2,8.77941176470588
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-04","D2","s","sm",2,9.60171568627451
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-05","D2","s","sm",2,9.23406862745098
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-07","D2","s","sm",2,4.86642156862745
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-10","D2","s","sm",2,5.61029411764706
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-12","D2","s","sm",2,8.54166666666666
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-13","D2","s","sm",2,7.08210784313725
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-15","D2","s","sm",2,8.07843137254901
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-02","D2","s","sm",2,8.4546568627451
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-04","D2","s","sm",2,9.97058823529412
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-05","D2","s","sm",2,5.83700980392157
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-07","D2","s","sm",2,3.38848039215686
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-10","D2","s","sm",2,8.08823529411765
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-12","D2","s","sm",2,8.84803921568627
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-13","D2","s","sm",2,10.2622549019608
"B1","B1.Zb09","cm|sm","Z","B1.Zb09|i-15","D2","s","sm",2,7.94607843137255
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-02","D2","s","sm",2,9.39460784313725
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-04","D2","s","sm",2,9.20833333333333
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-05","D2","s","sm",2,9.36764705882353
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-07","D2","s","sm",2,8.61519607843138
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-10","D2","s","sm",2,5.4718137254902
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-12","D2","s","sm",2,9.80514705882353
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-13","D2","s","sm",2,7.59803921568628
"B1","B1.Zb10","cs|sm","Z","B1.Zb10|i-15","D2","s","sm",2,8.09558823529412
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-03","D2","s","sm",2,4.77328431372549
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-06","D2","s","sm",2,9.15441176470588
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-07","D2","s","sm",2,7.60294117647059
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-08","D2","s","sm",2,9.7328431372549
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-09","D2","s","sm",2,8.07107843137255
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-12","D2","s","sm",2,7.95955882352941
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-13","D2","s","sm",2,9.13725490196079
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-16","D2","s","sm",2,8.375
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-01","D2","s","sm",2,9.22671568627451
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-02","D2","s","sm",2,9.05882352941176
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-04","D2","s","sm",2,9.67034313725491
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-05","D2","s","sm",2,4.83578431372549
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-10","D2","s","sm",2,8.64583333333333
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-11","D2","s","sm",2,10.5428921568627
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-14","D2","s","sm",2,8.0735294117647
"B2","B2.Zb09","cm|sm","Z","B2.Zb09|i-15","D2","s","sm",2,5.68382352941176
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-01","D2","s","sm",2,5.96936274509804
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-02","D2","s","sm",2,10.1127450980392
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-04","D2","s","sm",2,9.20220588235295
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-05","D2","s","sm",2,8.19117647058823
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-10","D2","s","sm",2,8.76225490196078
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-11","D2","s","sm",2,9.98161764705882
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-14","D2","s","sm",2,3.71078431372549
"B2","B2.Zb10","cs|sm","Z","B2.Zb10|i-15","D2","s","sm",2,8.17156862745098
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-01","D2","s","sm",2,3.22303921568628
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-02","D2","s","sm",2,7.35171568627451
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-04","D2","s","sm",2,9.68137254901961
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-05","D2","s","sm",2,7.94362745098039
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-10","D2","s","sm",2,10.1985294117647
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-11","D2","s","sm",2,3.91666666666667
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-14","D2","s","sm",2,6.23161764705882
"B3","B3.Zb07","lg|sm","Z","B3.Zb07|i-15","D2","s","sm",2,10.343137254902
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-01","D2","s","sm",2,3.35539215686274
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-02","D2","s","sm",2,7.27696078431372
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-04","D2","s","sm",2,9.3860294117647
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-05","D2","s","sm",2,4.21323529411765
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-10","D2","s","sm",2,9.84803921568627
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-11","D2","s","sm",2,9.17156862745098
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-14","D2","s","sm",2,9.14215686274509
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-15","D2","s","sm",2,6.44117647058824
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-03","D2","s","sm",2,9.3296568627451
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-06","D2","s","sm",2,10.8676470588235
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-07","D2","s","sm",2,10.5098039215686
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-08","D2","s","sm",2,1.88480392156863
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-09","D2","s","sm",2,8.25980392156863
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-12","D2","s","sm",2,8.29656862745098
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-13","D2","s","sm",2,10.4264705882353
"B3","B3.Zb10","cs|sm","Z","B3.Zb10|i-16","D2","s","sm",2,8.2781862745098
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-01","D2","s","sm",2,7.67252747252747
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-02","D2","s","sm",2,7.1032967032967
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-04","D2","s","sm",2,7.15824175824176
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-07","D2","s","sm",2,6.19670329670329
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-09","D2","s","sm",2,6.64615384615384
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-11","D2","s","sm",2,5.46373626373626
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-12","D2","s","sm",2,4.47472527472527
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-15","D2","s","sm",2,6.48791208791208
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-01","D2","s","sm",2,4.14285714285714
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-02","D2","s","sm",2,3.22197802197802
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-04","D2","s","sm",2,8.7032967032967
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-07","D2","s","sm",2,5.34945054945055
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-09","D2","s","sm",2,7.68791208791208
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-11","D2","s","sm",2,5.21978021978022
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-12","D2","s","sm",2,6.80879120879121
"B4","B4.Zb10","cs|sm","Z","B4.Zb10|i-15","D2","s","sm",2,6.86593406593406
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-03","D4","s","sm",4,8.20343137254902
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-06","D4","s","sm",4,8.8406862745098
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-09","D4","s","sm",4,7.28186274509804
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-16","D4","s","sm",4,10.1519607843137
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-05","D4","s","sm",4,10.8970588235294
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-10","D4","s","sm",4,9.33088235294117
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-14","D4","s","sm",4,8.64828431372549
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-16","D4","s","sm",4,10.6666666666667
"B3","B3.Zb11","cm|cs|lg|sm","Z","B3.Zb11|i-04","D4","s","sm",4,8.90686274509804
"B3","B3.Zb11","cm|cs|lg|sm","Z","B3.Zb11|i-07","D4","s","sm",4,7.17892156862745
"B3","B3.Zb11","cm|cs|lg|sm","Z","B3.Zb11|i-13","D4","s","sm",4,9.64705882352941
"B3","B3.Zb11","cm|cs|lg|sm","Z","B3.Zb11|i-16","D4","s","sm",4,9.00980392156863
"B4","B4.Zb11","cm|cs|lg|sm","Z","B4.Zb11|i-01","D4","s","sm",4,8.6967032967033
"B4","B4.Zb11","cm|cs|lg|sm","Z","B4.Zb11|i-02","D4","s","sm",4,8.79780219780219
"B4","B4.Zb11","cm|cs|lg|sm","Z","B4.Zb11|i-06","D4","s","sm",4,9.58021978021978
"B4","B4.Zb11","cm|cs|lg|sm","Z","B4.Zb11|i-13","D4","s","sm",4,11.5241758241758
"B1","B1.Xa01","ss","X","B1.Xa01|i-01","D1","c","ss",1,5.61274509803921
"B1","B1.Xa01","ss","X","B1.Xa01|i-02","D1","c","ss",1,4.92401960784314
"B1","B1.Xa01","ss","X","B1.Xa01|i-03","D1","c","ss",1,4.56004901960784
"B1","B1.Xa01","ss","X","B1.Xa01|i-04","D1","c","ss",1,4.46691176470588
"B1","B1.Xa01","ss","X","B1.Xa01|i-05","D1","c","ss",1,5.07843137254902
"B1","B1.Xa01","ss","X","B1.Xa01|i-06","D1","c","ss",1,7.62254901960784
"B1","B1.Xa01","ss","X","B1.Xa01|i-07","D1","c","ss",1,5.57843137254902
"B1","B1.Xa01","ss","X","B1.Xa01|i-08","D1","c","ss",1,3.46323529411765
"B1","B1.Xa01","ss","X","B1.Xa01|i-09","D1","c","ss",1,5.02205882352941
"B1","B1.Xa01","ss","X","B1.Xa01|i-10","D1","c","ss",1,5.41666666666667
"B1","B1.Xa01","ss","X","B1.Xa01|i-11","D1","c","ss",1,6.49754901960784
"B1","B1.Xa01","ss","X","B1.Xa01|i-12","D1","c","ss",1,4.45098039215686
"B1","B1.Xa01","ss","X","B1.Xa01|i-13","D1","c","ss",1,4.81372549019608
"B1","B1.Xa01","ss","X","B1.Xa01|i-14","D1","c","ss",1,7.47671568627451
"B1","B1.Xa01","ss","X","B1.Xa01|i-15","D1","c","ss",1,4.76225490196078
"B1","B1.Xa01","ss","X","B1.Xa01|i-16","D1","c","ss",1,4.9031862745098
"B2","B2.Xa01","ss","X","B2.Xa01|i-01","D1","c","ss",1,3.68014705882353
"B2","B2.Xa01","ss","X","B2.Xa01|i-02","D1","c","ss",1,-9.23022089464111e-15
"B2","B2.Xa01","ss","X","B2.Xa01|i-03","D1","c","ss",1,-9.23022089464111e-15
"B2","B2.Xa01","ss","X","B2.Xa01|i-04","D1","c","ss",1,-0.750000000000005
"B2","B2.Xa01","ss","X","B2.Xa01|i-05","D1","c","ss",1,-0.250000000000005
"B2","B2.Xa01","ss","X","B2.Xa01|i-06","D1","c","ss",1,5.34436274509804
"B2","B2.Xa01","ss","X","B2.Xa01|i-07","D1","c","ss",1,6.94485294117647
"B2","B2.Xa01","ss","X","B2.Xa01|i-08","D1","c","ss",1,6.71323529411764
"B2","B2.Xa01","ss","X","B2.Xa01|i-09","D1","c","ss",1,6.56985294117647
"B2","B2.Xa01","ss","X","B2.Xa01|i-10","D1","c","ss",1,6.5
"B2","B2.Xa01","ss","X","B2.Xa01|i-11","D1","c","ss",1,5.4828431372549
"B2","B2.Xa01","ss","X","B2.Xa01|i-12","D1","c","ss",1,5.11029411764706
"B2","B2.Xa01","ss","X","B2.Xa01|i-13","D1","c","ss",1,0.249999999999993
"B2","B2.Xa01","ss","X","B2.Xa01|i-14","D1","c","ss",1,7.70343137254902
"B2","B2.Xa01","ss","X","B2.Xa01|i-15","D1","c","ss",1,6.7781862745098
"B2","B2.Xa01","ss","X","B2.Xa01|i-16","D1","c","ss",1,7.60171568627451
"B3","B3.Xa01","ss","X","B3.Xa01|i-01","D1","c","ss",1,4.51102941176471
"B3","B3.Xa01","ss","X","B3.Xa01|i-02","D1","c","ss",1,2.06127450980392
"B3","B3.Xa01","ss","X","B3.Xa01|i-03","D1","c","ss",1,7.82107843137255
"B3","B3.Xa01","ss","X","B3.Xa01|i-04","D1","c","ss",1,3.80392156862745
"B3","B3.Xa01","ss","X","B3.Xa01|i-05","D1","c","ss",1,7.12990196078431
"B3","B3.Xa01","ss","X","B3.Xa01|i-06","D1","c","ss",1,0
"B3","B3.Xa01","ss","X","B3.Xa01|i-07","D1","c","ss",1,0.499999999999991
"B3","B3.Xa01","ss","X","B3.Xa01|i-08","D1","c","ss",1,-6.15348059642741e-15
"B3","B3.Xa01","ss","X","B3.Xa01|i-09","D1","c","ss",1,5.37990196078431
"B3","B3.Xa01","ss","X","B3.Xa01|i-10","D1","c","ss",1,4.78799019607843
"B3","B3.Xa01","ss","X","B3.Xa01|i-11","D1","c","ss",1,0.600000000000001
"B3","B3.Xa01","ss","X","B3.Xa01|i-12","D1","c","ss",1,7.54166666666667
"B3","B3.Xa01","ss","X","B3.Xa01|i-13","D1","c","ss",1,6.3921568627451
"B3","B3.Xa01","ss","X","B3.Xa01|i-14","D1","c","ss",1,7.62254901960784
"B3","B3.Xa01","ss","X","B3.Xa01|i-15","D1","c","ss",1,9.68872549019608
"B3","B3.Xa01","ss","X","B3.Xa01|i-16","D1","c","ss",1,8.66176470588235
"B4","B4.Xa01","ss","X","B4.Xa01|i-01","D1","c","ss",1,4.34285714285714
"B4","B4.Xa01","ss","X","B4.Xa01|i-02","D1","c","ss",1,6.58571428571429
"B4","B4.Xa01","ss","X","B4.Xa01|i-03","D1","c","ss",1,5.94285714285714
"B4","B4.Xa01","ss","X","B4.Xa01|i-04","D1","c","ss",1,4.72967032967033
"B4","B4.Xa01","ss","X","B4.Xa01|i-05","D1","c","ss",1,2.51428571428571
"B4","B4.Xa01","ss","X","B4.Xa01|i-06","D1","c","ss",1,6.03296703296703
"B4","B4.Xa01","ss","X","B4.Xa01|i-07","D1","c","ss",1,2.75604395604396
"B4","B4.Xa01","ss","X","B4.Xa01|i-08","D1","c","ss",1,6.34945054945055
"B4","B4.Xa01","ss","X","B4.Xa01|i-09","D1","c","ss",1,5.0989010989011
"B4","B4.Xa01","ss","X","B4.Xa01|i-10","D1","c","ss",1,4.23626373626374
"B4","B4.Xa01","ss","X","B4.Xa01|i-11","D1","c","ss",1,3.92967032967033
"B4","B4.Xa01","ss","X","B4.Xa01|i-12","D1","c","ss",1,5.02637362637363
"B4","B4.Xa01","ss","X","B4.Xa01|i-13","D1","c","ss",1,4.02637362637363
"B4","B4.Xa01","ss","X","B4.Xa01|i-14","D1","c","ss",1,5.4010989010989
"B4","B4.Xa01","ss","X","B4.Xa01|i-15","D1","c","ss",1,4.83406593406593
"B4","B4.Xa01","ss","X","B4.Xa01|i-16","D1","c","ss",1,7.52527472527472
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-02","D2","c","ss",2,3.29901960784314
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-04","D2","c","ss",2,5.27573529411764
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-05","D2","c","ss",2,4.65196078431372
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-07","D2","c","ss",2,3.4828431372549
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-10","D2","c","ss",2,1.7
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-12","D2","c","ss",2,4.70955882352941
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-13","D2","c","ss",2,6.93627450980392
"B1","B1.Xa05","ed|ss","X","B1.Xa05|i-15","D2","c","ss",2,4.88725490196078
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-01","D2","c","ss",2,7.54166666666667
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-03","D2","c","ss",2,5.15686274509804
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-06","D2","c","ss",2,7.29779411764706
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-08","D2","c","ss",2,7.33088235294117
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-09","D2","c","ss",2,7.41421568627451
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-11","D2","c","ss",2,8.94852941176471
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-14","D2","c","ss",2,8.41176470588235
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-16","D2","c","ss",2,5.78308823529412
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-01","D2","c","ss",2,6.5171568627451
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-04","D2","c","ss",2,6.30882352941176
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-06","D2","c","ss",2,6.42892156862745
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-08","D2","c","ss",2,2.70343137254902
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-09","D2","c","ss",2,4.93137254901961
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-11","D2","c","ss",2,6.26838235294118
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-14","D2","c","ss",2,5.52818627450981
"B1","B1.Xa07","qs|ss","X","B1.Xa07|i-16","D2","c","ss",2,3.91789215686275
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-01","D2","c","ss",2,7.90073529411764
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-02","D2","c","ss",2,3.60049019607843
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-04","D2","c","ss",2,5.65073529411764
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-05","D2","c","ss",2,0.574754901960785
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-10","D2","c","ss",2,0.249999999999996
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-11","D2","c","ss",2,-6.15348059642741e-15
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-14","D2","c","ss",2,-0.250000000000002
"B2","B2.Xa05","ed|ss","X","B2.Xa05|i-15","D2","c","ss",2,5.75490196078431
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-03","D2","c","ss",2,0.899999999999999
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-06","D2","c","ss",2,0.900000000000001
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-07","D2","c","ss",2,1.2
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-08","D2","c","ss",2,1.5
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-09","D2","c","ss",2,2.78186274509804
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-12","D2","c","ss",2,1.76225490196078
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-13","D2","c","ss",2,0.9
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-16","D2","c","ss",2,2.41176470588235
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-03","D2","c","ss",2,5.66652542372881
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-06","D2","c","ss",2,6.75169491525423
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-07","D2","c","ss",2,5.10466101694915
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-08","D2","c","ss",2,6.3725834797891
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-09","D2","c","ss",2,7.48686440677966
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-12","D2","c","ss",2,7.39830508474576
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-13","D2","c","ss",2,6.71610169491525
"B2","B2.Xa07","qs|ss","X","B2.Xa07|i-16","D2","c","ss",2,3.91567796610169
"B3","B3.Xa05","ed|ss","X","B3.Xa05|i-03","D2","c","ss",2,8.20098039215686
"B3","B3.Xa05","ed|ss","X","B3.Xa05|i-06","D2","c","ss",2,6.11029411764706
"B3","B3.Xa05","ed|ss","X","B3.Xa05|i-07","D2","c","ss",2,5.67892156862745
"B3","B3.Xa05","ed|ss","X","B3.Xa05|i-08","D2","c","ss",2,-3.0767402982137e-15
